KEY,PBS,Lo,Med,Hi,AveExpr,F,P.Value,adj.P.Val,SYMBOL
Mrps30,3.8437994437644294,4.175261506349236,4.1214930447322615,3.9788694513296594,4.029855861543896,2052.5884297341418,1.445675104264744e-19,3.9876045762278725e-19,Mrps30
Vps9d1,3.5252602141166367,3.6350704257748827,3.337977012350815,3.639051415740058,3.5343397669955983,2051.2997964714286,1.4521755908478885e-19,4.0048799363687594e-19,Vps9d1
Gucd1,4.02946949153216,3.9897906338726683,3.9365253645146288,4.017688381944952,3.993368467966102,2050.5239265956707,1.4561055166819334e-19,4.0150615906284406e-19,Gucd1
Rnf126,3.8156370170235245,3.466943114719329,3.5827033779984605,3.7378027942532563,3.6507715759986428,2050.1214329215777,1.4581489964650106e-19,4.020039085219898e-19,Rnf126
Gtpbp1,4.636301651732202,4.285571869946823,4.36987544308001,4.429002190768827,4.430187788881966,2049.0871062075294,1.4634153318413213e-19,4.033898741978684e-19,Gtpbp1
Mea1,4.807543570178206,4.284824247909734,4.353908997214277,4.389111439625581,4.458847063731949,2048.970537097563,1.4640102083545777e-19,4.034879115084422e-19,Mea1
Dcun1d1,5.100314293765421,5.578331170458695,5.550349244088892,5.3046337686274665,5.383407119235119,2048.880918159787,1.4644677399032057e-19,4.035480700693901e-19,Dcun1d1
Scn8a,4.61925534781831,4.72437574438421,4.663182470440244,4.712109026910402,4.679730647388292,2048.5802322557315,1.4660040226600456e-19,4.0390542061755942e-19,Scn8a
Qtrt2,4.52612656064573,4.565563737531317,4.696886138068779,4.534000505016123,4.5806442353154875,2047.4985689058735,1.4715457311908064e-19,4.05366027241472e-19,Qtrt2
Manba,4.983754290485436,4.769006375891804,4.816978484486083,4.899476019484908,4.867303792587058,2047.2605871937462,1.472768189841882e-19,4.0563652936092466e-19,Manba
Ndufa11,4.84440989353089,4.327662467519149,4.5214089256016665,4.548942849227172,4.560606033969719,2047.01847700678,1.4740130433889513e-19,4.059131102504725e-19,Ndufa11
Zbtb17,3.9399652264710623,3.4558231498301577,3.634053262429668,3.7623180912873826,3.6980399325045674,2046.370447656145,1.4773509089207907e-19,4.0676587954239266e-19,Zbtb17
Relch,5.683177763120221,6.22905464084461,6.122873141280013,6.117419056337566,6.0381311503956026,2045.5001893109813,1.4818469912133062e-19,4.0793721561604104e-19,Relch
Parp9,4.32459679351609,4.3823479960533795,4.209252728186119,4.373498285071699,4.322423950706822,2045.4368872528137,1.4821746414392308e-19,4.0796083024078826e-19,Parp9
Mpnd,4.910114763042531,4.5522475519873025,4.50026876568126,4.685163381412972,4.661948615531015,2045.3215867223203,1.4827716469329596e-19,4.080585636942116e-19,Mpnd
Ficd,5.3756377599582015,5.283665626292839,5.296954136706382,5.427869174717218,5.34603167441866,2045.0392056985631,1.484234923165212e-19,4.083946239645616e-19,Ficd
Astn1,5.361862783225756,4.889311977330575,5.091837418205563,5.298430001450672,5.160360545053142,2044.9481682415644,1.4847070228692833e-19,4.084578919382841e-19,Astn1
Acbd6,4.415137992294543,4.201483692201538,4.225487797592438,4.31448589552407,4.289148844403147,2044.8129352008857,1.485408626865009e-19,4.085842679277904e-19,Acbd6
Surf6,4.646223507786756,4.324978113356891,4.431052276482093,4.3918421939901915,4.448524022903983,2044.6527001505342,1.4862404332192314e-19,4.086883518353171e-19,Surf6
Tceal3,5.968980826110781,5.383217556626823,5.596554751470352,5.503534591030006,5.613071931309491,2044.6466934780597,1.4862716251602745e-19,4.086883518353171e-19,Tceal3
Coq8b,4.336066833483445,4.02475727221636,4.115864281591908,4.1384854912214575,4.153793469628292,2044.472373115114,1.487177175319845e-19,4.088706995292555e-19,Coq8b
Pcdh19,3.4232865497782305,3.4556607259719483,3.5049283601171775,3.9274727370174825,3.57783709322121,2044.0196820903714,1.489531728846256e-19,4.0945129841019885e-19,Pcdh19
Ckb,7.476000305776585,6.818112485473765,6.948571006841447,6.911622982611444,7.03857669517581,2042.8453093400374,1.4956597533727767e-19,4.1106881310312247e-19,Ckb
Alkbh1,4.8510096982980615,5.001266350162153,4.975237439730352,4.822435607059653,4.9124872738125545,2041.7727957695888,1.5012813775273371e-19,4.1254664377246e-19,Alkbh1
Sgsm3,4.729023842318995,4.525718193412775,4.518779967928577,4.5714596569987815,4.586245415164782,2041.6500707295804,1.5019261799696268e-19,4.1265660331564903e-19,Sgsm3
Zfp35,4.774475575818317,5.021581777285465,5.068748921032002,4.783185144227754,4.911997854590885,2041.0779297316806,1.504936401246287e-19,4.1341632377558834e-19,Zfp35
Tmem18,4.325117881311254,4.727014567491253,4.545062505404427,4.601095034656459,4.5495724972158484,2041.030807182434,1.5051846347500555e-19,4.1341718342825576e-19,Tmem18
Cd74,6.39191507790799,5.842654349681185,5.97141729436006,5.892791418473278,6.0246945351056285,2040.7866664713943,1.5064714735556588e-19,4.137032618766411e-19,Cd74
Tuba4a,5.70799707997664,5.212646805534793,5.234469162081471,5.138518561746752,5.323407902334914,2040.580926261915,1.5075568811545582e-19,4.139339396782343e-19,Tuba4a
F8,4.821981985889952,5.328978855957062,5.2660859103509114,5.123042527344809,5.135022319885684,2039.3522273808412,1.5140576180681348e-19,4.156512018872921e-19,F8
Ccser1,4.539722188764515,4.896356301226396,4.79189421074301,4.619004602573964,4.71174432582697,2038.1735938822453,1.5203235093588651e-19,4.173034439765009e-19,Ccser1
Gtf2a2,4.188820942553802,4.768223655301361,4.6249461330229575,4.468387889699518,4.51259465514441,2038.1171282512203,1.5206244348882672e-19,4.173181311952555e-19,Gtf2a2
Tsta3,3.7569084270277053,3.511810601544166,3.555285377797344,3.580762678966411,3.6011917713339066,2037.9353090673417,1.5215938756278014e-19,4.1751625020683467e-19,Tsta3
Gpaa1,4.757744330025989,4.43908706946563,4.295570763495428,4.442722588186641,4.483781187793422,2037.8444809751068,1.52207842526792e-19,4.17581275195088e-19,Gpaa1
Cpt2,4.581555352067975,4.521685904432047,4.423454466093395,4.453070596876362,4.494941579867445,2037.3440557917245,1.5247512488882653e-19,4.182465330134716e-19,Cpt2
Cdan1,3.4739386012377187,3.4750622756423786,3.463259562785625,3.506616822680288,3.4797193155865025,2036.9275255344187,1.526980060631603e-19,4.187897997182642e-19,Cdan1
Mbtd1,5.120136726464052,5.612307517420622,5.525221444943547,5.434923236457001,5.423147231321305,2036.703978003292,1.5281777721385869e-19,4.190501460357917e-19,Mbtd1
Mthfr,5.386146361331843,5.007094960249185,5.0477450403126305,4.979269530896188,5.105063973197462,2036.073001377281,1.5315641665869677e-19,4.198477430153077e-19,Mthfr
Taf8,4.400334903147208,4.080174054024091,4.220083396756757,4.146970484975298,4.211890709725839,2036.0692631245965,1.5315842549197772e-19,4.198477430153077e-19,Taf8
Tctn3,3.871013546433378,3.912557448213084,4.030762776772386,3.993962812297384,3.9520741459290587,2035.6467350191294,1.5338567401016904e-19,4.2040236651438434e-19,Tctn3
Rell1,3.892922670733495,3.836045484592899,3.836787757264708,3.7149817072944673,3.8201844049713927,2034.883433166311,1.5379717591799282e-19,4.214617329340024e-19,Rell1
Adcy9,4.29891942672768,4.142925391627401,4.151907187798079,4.323164120490864,4.2292290316610055,2034.0919189593408,1.542252166990612e-19,4.2256607051056936e-19,Adcy9
Clp1,3.5680549506568537,3.6304256419528054,3.60187833273996,3.5047677238979036,3.5762816623118807,2031.2673244667176,1.5576382737699065e-19,4.2668182879241234e-19,Clp1
Limk2,5.534982925810864,5.121827332416554,5.221397152645782,5.3496597142977755,5.3069667812927435,2031.2415434513946,1.557779511296422e-19,4.2668182879241234e-19,Limk2
Rchy1,5.089170550686666,5.510184327564774,5.457584111072559,5.260984783202839,5.32948094313171,2030.7221505466746,1.5606280408450135e-19,4.2739264758780393e-19,Rchy1
Pam16,3.338853789654661,3.2595310751198556,3.1182743051568345,3.152781830696561,3.217360250156978,2030.0538687692485,1.564301865421969e-19,4.2832921370247326e-19,Pam16
Ttc7b,4.7266307923444515,4.5217079251656696,4.508677738730371,4.591162709392859,4.587044791408338,2029.9687433756453,1.5647705426783858e-19,4.28388001028345e-19,Ttc7b
Kank2,3.9523770321179827,3.7817236232351474,3.740728142639719,3.864985343594691,3.8349535353968855,2029.8495202134327,1.5654272220284258e-19,4.2849823034653454e-19,Kank2
Babam1,5.0801284172660495,4.697551890531429,4.729372946455812,4.767847420422962,4.818725168669063,2029.5681134889874,1.5669784519200535e-19,4.2883445752400363e-19,Babam1
Wdr43,5.71900247219947,5.739119655274944,5.824470512799535,5.666405872209464,5.737249628120853,2029.5344663825238,1.5671640458753533e-19,4.2883445752400363e-19,Wdr43
Ephb4,4.286747731359336,3.9535519722003967,3.96852284564101,4.124728700628269,4.083387812457254,2029.1360193943415,1.5693637442179232e-19,4.2936671976843005e-19,Ephb4
Uba5,5.720038541391081,6.159416135538041,6.028291820572557,5.8721523430182,5.944974710129969,2028.4698859840678,1.573049117460073e-19,4.303052134965788e-19,Uba5
Slc22a15,3.826012618900986,3.8218153788189935,3.8088048310709954,3.7228959673097783,3.794882199025188,2027.8547229754595,1.576461260219693e-19,4.311686731980795e-19,Slc22a15
Dpy19l1,4.235566339730813,4.4792123598933795,4.253970219877864,4.250980156472079,4.304932268993534,2027.7407571548742,1.5770943235056109e-19,4.3127188642297566e-19,Dpy19l1
Dlgap4,4.965493338152755,4.7728256245971075,4.751021069247089,4.976947589572189,4.866571905392285,2027.539217304566,1.578214556952547e-19,4.315082660417995e-19,Dlgap4
Aldoc,6.839165156390889,6.163725833444526,6.4509127214292885,6.6354498803971955,6.5223133979154735,2027.4219578698662,1.5788667458078566e-19,4.31616619149775e-19,Aldoc
Rimbp2,5.351269877117056,5.1835567370736255,5.149368316360534,5.366371958732551,5.262641722320942,2026.7180439749295,1.582788328787518e-19,4.326185503428791e-19,Rimbp2
Lin54,4.527088058454888,4.691970968492413,4.651594103340547,4.626562327391367,4.6243038644198045,2025.2085500075552,1.591235374549676e-19,4.348568869496012e-19,Lin54
Farp2,4.162937700706079,4.230045154848788,4.148853041843498,4.100454509343955,4.16057260168558,2024.0862552747956,1.5975489799837429e-19,4.365115607546702e-19,Farp2
Bhlhe40,5.255294229796476,4.732980660993359,5.054133965196602,5.347018272592692,5.097356782144782,2023.7007415504245,1.5997243186639028e-19,4.369851742020384e-19,Bhlhe40
Wdr12,4.337076924098287,4.315096936075646,4.348309989117678,4.26259479461892,4.315769660977633,2023.6872570443793,1.5998004687837715e-19,4.369851742020384e-19,Wdr12
Fam169a,4.562845742089243,4.7100195330356645,4.74414812300361,4.722244775709575,4.684814543459522,2023.4252015958714,1.6012811770235455e-19,4.373188084983184e-19,Fam169a
Zcchc3,3.9388913207133234,3.607099887609257,3.7214978282237126,3.875184035065025,3.78566826790283,2023.0722625083417,1.6032778798404288e-19,4.377431136805906e-19,Zcchc3
Fbxo31,5.361298738854387,4.974597676070683,5.050405396290215,5.180437064218407,5.141684718858424,2023.0468677490148,1.603421656485025e-19,4.377431136805906e-19,Fbxo31
Lins1,3.4758690127111525,3.3014983298491014,3.428805856601917,3.24086461550296,3.3617594536662825,2023.0130071491758,1.6036133867506783e-19,4.377431136805906e-19,Lins1
Tpst2,4.167141889052562,3.958818485736317,3.926352908888292,4.02201903961825,4.018583080823855,2022.732677167885,1.6052017147315277e-19,4.381057819154802e-19,Tpst2
Slc12a2,6.654980983075747,7.244561649673175,7.063934485272964,6.845359138824952,6.952209064211709,2022.6048929414937,1.6059263251417146e-19,4.382326375370539e-19,Slc12a2
Ildr2,5.698029681097482,5.256844371317034,5.385799715641966,5.665072235383458,5.5014365008599855,2022.2670748145529,1.6078437453297572e-19,4.386848989401006e-19,Ildr2
Snx25,4.779902159595527,4.730983064096814,4.581635749708591,4.671211504337565,4.690933119434625,2021.9758840800087,1.6094986073639158e-19,4.390653891380748e-19,Snx25
Trim3,5.1766429505804865,4.784104721444582,4.696406686997786,4.90936682456461,4.891630295896865,2021.6994246956217,1.6110715464689718e-19,4.394234116153322e-19,Trim3
Casp8ap2,5.339471985232099,5.820703831505977,5.78502048878369,5.564397503370344,5.627398452223028,2021.1916980351316,1.6139648658963753e-19,4.401413968160737e-19,Casp8ap2
Rmnd5b,4.530223427005309,4.218103737306565,4.2381372994514805,4.433262574491427,4.354931759563695,2020.800446824358,1.616198481355512e-19,4.40679272308817e-19,Rmnd5b
Slc39a11,5.023266957407516,5.266443735648847,4.761627044125988,4.793290977960355,4.961157178785676,2019.9469862295143,1.6210830409038448e-19,4.419396743320696e-19,Slc39a11
Hdac11,6.68306505172592,6.26220937603642,6.2601499197215515,6.527702130456135,6.433281619485006,2019.346776574229,1.6245282617807833e-19,4.428073398748622e-19,Hdac11
Syt4,8.786738473471992,8.941154207378752,9.159360586931491,8.7836628772464,8.917729036257157,2018.321098187811,1.6304350183762116e-19,4.443455720625555e-19,Syt4
Stard8,3.4925519873700583,3.6936784762668884,3.507033519839287,3.48073665782384,3.5435001603250185,2017.7857168513876,1.6335279347162536e-19,4.4511656986848225e-19,Stard8
Upf3b,4.324458984321431,4.4200626335577695,4.330856865164577,4.319879268445212,4.348814437872248,2017.498805109933,1.635188185353749e-19,4.454969976152752e-19,Upf3b
Egfr,5.707854004009693,5.717612247453182,5.934558147926513,5.704079299058375,5.76602592461194,2017.1958843661168,1.6369431615360488e-19,4.459031057110552e-19,Egfr
Cyp51,5.091649659001288,4.94132526227717,5.125580983632487,4.916655941154547,5.018802961516373,2016.7943388906601,1.639272831498767e-19,4.464656038897094e-19,Cyp51
Slc35b3,3.493914441405993,3.836143851067818,3.815899236907055,3.6058069693111396,3.687941124673001,2016.4677634250975,1.641170330139861e-19,4.469102350414761e-19,Slc35b3
Wwp2,5.308780574402947,5.0010644028429505,5.008444548676234,5.042672496388906,5.09024050557776,2014.7151658968025,1.6513962960447983e-19,4.496222974235289e-19,Wwp2
Celf6,5.675799375430506,5.318735977953853,5.533379609811689,5.518665294961356,5.51164506453935,2014.4849618168491,1.6527448669040858e-19,4.49916844255507e-19,Celf6
Esrrg,3.8515555627389304,4.273611115565741,4.130652183478416,3.9791899674608042,4.058752207310973,2013.9591219065687,1.655830028477694e-19,4.506839614383293e-19,Esrrg
Iqce,4.6697036846958575,4.363873258981938,4.475541760942109,4.57219933867802,4.520329510824482,2013.0730389333903,1.6610436371587444e-19,4.520300585343101e-19,Iqce
Aprt,4.316101224301507,3.7714237985253583,3.87741022340107,3.9279437064996356,3.973219738181893,2011.9673471617511,1.6675756577509516e-19,4.537344510289611e-19,Aprt
Pcdhb16,4.930325939175169,4.94273705351242,5.046705023031828,4.976775466321797,4.974135870510303,2011.6988332647948,1.6691663539982044e-19,4.540940144014147e-19,Pcdhb16
Maml2,4.041911171124834,3.85323308923269,3.932175541766907,4.126333470346559,3.988413318117747,2011.538864290484,1.6701148440741712e-19,4.542787788259804e-19,Maml2
Siva1,3.440859508692527,3.7044552474089287,3.6767231492246943,3.3883849341670293,3.552605709873295,2011.3035394674444,1.671511251686666e-19,4.545852996162367e-19,Siva1
Prkn,3.505533501415989,3.663051579733155,3.7085114174889844,3.6354232696144284,3.6281299420631394,2010.7092954107911,1.6750433976038195e-19,4.554724647329296e-19,Prkn
Llgl1,5.0892602019450885,4.833641844501578,4.9001298011900225,5.05295955294018,4.968997850144217,2010.634074063736,1.6754911143886028e-19,4.555207708960761e-19,Llgl1
Asic1,5.544152674841019,5.273686061573731,5.270342858280032,5.418644145080722,5.376706434943876,2010.5181839688485,1.67618115815111e-19,4.556349330303751e-19,Asic1
Odc1,8.018387686369778,7.5352399413941775,8.080625321726451,7.570752421628683,7.801251342779772,2010.2007770444643,1.6780727514558137e-19,4.560756219594781e-19,Odc1
Arfgap2,4.774960470936101,4.448992516739484,4.496650213310921,4.612184266131427,4.583196866779483,2008.1646818137815,1.690264924280239e-19,4.593152646662605e-19,Arfgap2
Rab27b,5.731411790302752,5.919600939318127,5.778622948846927,5.697134694026715,5.781692593123631,2008.0630377234402,1.6908762115194424e-19,4.594073624307093e-19,Rab27b
Mindy4,3.2946301819770207,3.391393298974971,3.3240107427230186,3.270523628250433,3.3201394629813605,2007.3708337408568,1.6950458309154382e-19,4.604660658729376e-19,Mindy4
Zmat1,3.8216289204142955,4.269110144337973,4.220448277241273,4.2678879471120545,4.144768822276399,2007.1036812332604,1.6966582068890458e-19,4.608298546795094e-19,Zmat1
Cyth2,4.853719406824901,4.455468352720407,4.619436486573274,4.65095990439442,4.644896037628251,2007.0059759513945,1.6972483352098338e-19,4.609159180483701e-19,Cyth2
Aldh5a1,4.265713520713345,4.309226600047145,4.235935846941587,4.313000337479824,4.280969076295475,2006.044642401474,1.703067167031187e-19,4.624216662317294e-19,Aldh5a1
Fbxo2,5.175758863624912,4.651049260945818,4.7098635458743345,4.997194175019914,4.883466461366245,2005.502069681646,1.7063613276636334e-19,4.632415341011186e-19,Fbxo2
Rexo1,4.375720870242212,4.110592445067791,4.328632422706331,4.468003306434046,4.320737261112596,2005.3554929392235,1.7072524950293102e-19,4.634088804901735e-19,Rexo1
Adprhl2,4.548749970000754,4.362982197157401,4.49671105022454,4.550628336912057,4.489767888573689,2004.1169217043825,1.7148040609944914e-19,4.653837505517954e-19,Adprhl2
Nhlrc1,3.217206499566637,3.1662900738676854,2.951717771607232,3.1715134278827506,3.126681943231076,2003.9215847798755,1.7159985017878e-19,4.656329911463131e-19,Nhlrc1
Plcb1,5.417263274246141,5.887638892215282,5.62954479035061,5.542571920116126,5.619254719232041,2003.6675221427852,1.7175534558723744e-19,4.659799604342824e-19,Plcb1
Fsd1l,6.449302964936693,7.266123757532622,7.2750264607450665,7.016424376717356,7.001719389982935,2003.5837171438855,1.7180667245737692e-19,4.660442496523925e-19,Fsd1l
Chpt1,6.0736686235907555,6.691420154170945,6.600651635465455,6.49886048740324,6.466150225157599,2003.1844142032546,1.7205146812012554e-19,4.666332389101395e-19,Chpt1
Boc,4.586287442869695,4.447235770249378,4.443671701310711,4.387100858257283,4.466073943171766,2002.6757606579995,1.7236387792276016e-19,4.674053905021214e-19,Boc
