PBS	Lo	Med	Hi	AveExpr	F	P.Value	adj.P.Val
Brd7	4.91650302908682	5.15996314953733	5.15901297208667	5.08792540684615	5.08085113938924	2823.82549977622	1.47945411844689e-20	5.16217472400572e-20
Prkch	5.34859244311866	5.79428370228581	5.72660740946356	5.55131056425846	5.60519852978162	2823.68215733599	1.47999102304218e-20	5.16298005908014e-20
Med6	3.89260392589062	4.19455924742791	4.16209496549299	3.92650465036512	4.04394069729416	2822.37954799656	1.48488027858046e-20	5.17812398995757e-20
Pex6	5.48370740057618	5.19120719203728	5.19775246517968	5.37503091038191	5.31192449204376	2822.36204706713	1.48494609233561e-20	5.17812398995757e-20
Mmgt1	5.00554319833083	5.3666144517316	5.28858333992556	5.09409638730733	5.18870934432383	2822.00806139182	1.48627799996767e-20	5.18169719418246e-20
Klhl7	7.08777981408477	7.55344193427294	7.35294936535031	7.18396347040607	7.29453364602852	2821.14889485446	1.48951636919916e-20	5.19191415566897e-20
Plcl2	6.00589600754347	6.10123214851449	6.31146255769835	6.35406716084925	6.19316446865139	2820.21334318014	1.49305179857754e-20	5.2031621253321e-20
Rab34	4.61025244679985	4.41162892072139	4.36013705100125	4.41637526813988	4.44959842166559	2819.04395345661	1.49748435294814e-20	5.21656838823327e-20
Pqbp1	5.2825808500461	4.82728951963144	5.02340350236537	4.86604384830367	4.99982943008665	2819.03527874158	1.49751729031988e-20	5.21656838823327e-20
Rnf11	7.89108702549657	8.5608893995875	8.32478995243334	7.9659248480714	8.1856728063972	2818.81977664716	1.49833580392331e-20	5.21834193780188e-20
Ccnt2	5.52128321703444	5.99917300039629	6.12959046697373	6.06362257050015	5.92841731372616	2818.59016786413	1.49920845822369e-20	5.22030327515669e-20
Snx9	4.53201269131081	4.37972758426817	4.52664888844665	4.55709467372248	4.49887095943703	2817.93299815329	1.50170930971293e-20	5.2279320798613e-20
Fnbp4	4.73208713976804	4.7749715217386	4.93738400810046	4.8492497412885	4.8234231027239	2817.23953004966	1.50435345139621e-20	5.2360564722864e-20
Tiam1	6.79856670863876	6.27675386205193	6.48176961407602	6.4822537609985	6.5098359864413	2817.14427443357	1.50471706820919e-20	5.23624154930562e-20
Foxred1	3.98987381347583	3.80901047171549	3.75839819356704	3.7740819832052	3.83284111549089	2816.52529505968	1.50708232398068e-20	5.24339058551613e-20
Aldh7a1	5.52383429614399	5.15337222513232	5.14302217801424	5.31179453172281	5.28300580775334	2816.4163664787	1.50749900226296e-20	5.24375864532262e-20
Vcl	5.01725777891874	4.848128909661	5.02172795770647	5.05228592112133	4.98485014185189	2816.17979066713	1.50840441452781e-20	5.2458262391424e-20
5330416C01Rik	4.92894492867581	5.15192866046519	4.9793610972599	4.94686693939525	5.00177540644904	2814.94946700952	1.51312305785688e-20	5.26115164231539e-20
Klhdc3	5.02126211688364	4.83172721223129	4.81931447429525	5.07722037159777	4.93738104375199	2814.36215431339	1.51538150079977e-20	5.26791833759062e-20
Usp42	4.43852737649172	4.49135333031006	4.40245302201155	4.43429041749005	4.44165603657584	2814.13643014379	1.51625051877283e-20	5.2698531836269e-20
Gpn1	4.31433024296534	4.14581129533972	4.18805880149499	4.22183532086648	4.21750891516663	2813.84683686728	1.51736625902411e-20	5.27264455932421e-20
Dock5	4.68771525456149	4.43597831117303	4.47499222393193	4.68082904254842	4.56987870805372	2813.12230951793	1.52016180759986e-20	5.28127069182014e-20
Ttc21b	4.88679140415157	4.789594568393	4.75596492289813	4.71408062474449	4.7866078800468	2811.63988594193	1.52589996849071e-20	5.3001142439318e-20
Acsl1	5.21467460564636	5.28526234520408	5.17710970485302	5.02854449089701	5.17639778665012	2809.63154835417	1.53371325499149e-20	5.32615636646932e-20
Cdca4	3.8478711686027	3.89761740005368	3.81106217330811	3.81808268834658	3.84365835757777	2809.32432393532	1.53491250504112e-20	5.32922380043815e-20
Ythdc1	6.12503378986029	6.49744922930103	6.547283548048	6.45190356074709	6.4054175319891	2809.04913600694	1.53598760814096e-20	5.3318590217151e-20
Hnrnph2	6.33367530143846	6.46311982613441	6.49995145379379	6.32556624496928	6.40557820658398	2808.43389431693	1.53839433768458e-20	5.3391146694909e-20
Capza1	4.67564511398577	4.97570889148304	4.92346898929106	4.88631864562364	4.86528541009588	2807.62239453764	1.54157537422924e-20	5.34905407058723e-20
Zfp212	3.86545522874699	3.84605422856072	3.83746132701119	4.04880950881728	3.89944507328404	2806.98952398807	1.54406139700301e-20	5.35657827709785e-20
Fam8a1	6.48832106154056	7.3375257159554	7.15924388066505	6.88791911568426	6.96825244346132	2806.57504490272	1.54569201718929e-20	5.36113248075916e-20
Dctn1	6.80678758408137	6.34373782216887	6.40084099869732	6.627970927193	6.54483433303514	2804.82535070294	1.55259722961718e-20	5.38341176529693e-20
Rnf219	4.43103282569803	4.65372782343884	4.54217471414444	4.43026767567213	4.51430075973836	2804.7857822135	1.55275379369002e-20	5.38341176529693e-20
G6pdx	5.85785268237482	5.35997075551142	5.49898071912645	5.37952943773675	5.52408339868736	2803.72876005431	1.55694287304699e-20	5.39682602541792e-20
Rnf167	6.10009801900774	5.82017083727333	5.82246094691386	5.84074594969597	5.89586893822272	2802.6752420715	1.5611308861595e-20	5.4102310780465e-20
Iqsec3	5.95957369263157	5.9040381652861	6.0526695887575	6.0680086341252	5.99607252020009	2802.37301396771	1.56233469182976e-20	5.41329072454655e-20
1700025G04Rik	5.40743972854057	5.38508502812793	5.39196428114961	5.39189965211873	5.39409717248421	2802.10283968589	1.56341171948581e-20	5.41590993480535e-20
Gm45884	6.96534701513295	7.88952043617363	7.5421551979215	7.30928871715961	7.42657784159692	2801.01163021014	1.56777035604446e-20	5.42989375675604e-20
Tjp2	5.76012469354186	5.43350574245977	5.65255145510676	5.51653218233381	5.59067851836055	2800.44482549009	1.57003981785417e-20	5.43663757087792e-20
Tmem165	6.075091421265	6.55308015869209	6.45007258184656	6.31307451347361	6.34782966881932	2798.83888999007	1.57649027462011e-20	5.45785333785252e-20
Rock1	7.24972832216904	7.9923499285091	7.87337266895437	7.6542894357705	7.69243508885075	2798.44282159068	1.57808577650507e-20	5.46185724419524e-20
Ndufb2	4.71758395159505	4.77696979053274	4.82354882593184	4.67047342204473	4.74714399752609	2798.39105821702	1.57829443340295e-20	5.46185724419524e-20
Mvp	5.61688777078055	5.27627881011698	5.26114805826324	5.26772816900979	5.35551070204264	2797.11710026571	1.58343964993465e-20	5.47853878470724e-20
Kbtbd7	6.17703252264016	6.50818882554451	6.5118310836567	6.26827901799886	6.36633286246006	2796.9128485599	1.58426635144122e-20	5.48027492817045e-20
Gcc2	6.25124128595854	6.9822509335174	6.79576192419441	6.67463347503551	6.67597190467647	2796.01526472458	1.58790512556718e-20	5.49173585256134e-20
Acss2	4.42274767970282	4.1493827332648	4.22727128606102	4.24030506641334	4.2599266913605	2793.43404075409	1.5984225162871e-20	5.52697674912148e-20
F2r	4.30848650511748	4.25945657925497	4.42477478204547	4.26617594713849	4.3147234533891	2793.008183749	1.60016532147181e-20	5.53186892339928e-20
Nolc1	5.88427024944887	5.46225970913554	5.814779838117	5.58632976338134	5.68690989002069	2792.60559827276	1.60181488039005e-20	5.5364368007252e-20
Nsg1	5.37374352167243	4.90808959070741	5.0241305214453	5.20703853526488	5.1282505422725	2791.7290384129	1.60541321625665e-20	5.54773708637592e-20
Vav3	4.046372162907	4.45022888816126	4.34683608818855	4.31500075576043	4.28960947375431	2790.80256188118	1.60922648153833e-20	5.55977531014071e-20
Anxa2	6.53350440310397	6.09281861324874	6.26918165433716	6.24835437322951	6.28596476097984	2790.43050089987	1.61076074387121e-20	5.56393640525819e-20
Pcdhgb6	5.04698777110793	4.78114905129861	4.87379490811161	5.05467563591221	4.93915184160759	2790.01301142599	1.6124843242808e-20	5.56874961049229e-20
Clip2	5.53763531579913	5.26875371405066	5.21751668124082	5.45178226307012	5.36892199354018	2789.47435631773	1.6147112362121e-20	5.57529875561708e-20
Tmem258	5.14528829561059	4.92290800179425	4.83176764913958	4.65464138586715	4.88865133310289	2789.20558332702	1.61582371017794e-20	5.57799805967485e-20
Sgpp1	6.23751600103098	6.69727039051053	6.56069561309709	6.41531319530207	6.47769879998517	2787.0565056686	1.62475040718895e-20	5.6076662815748e-20
1110059E24Rik	4.32131642794652	4.64105429751326	4.63898803303992	4.4653225617196	4.51667033005482	2786.90954031136	1.62536291252648e-20	5.60863261980035e-20
Peak1	4.12348972695887	4.16769840487275	3.99352291308241	4.32793430737354	4.15316133807189	2786.80805830624	1.62578601117237e-20	5.60894511156562e-20
Flot1	4.698840126804	4.30048554721222	4.2813280583314	4.44952274215696	4.43254411862614	2786.57622086816	1.6267530585427e-20	5.61113370929239e-20
Vmp1	5.61807747958138	5.93453133918443	5.79363855664912	5.60323407467506	5.7373703625225	2786.19394071684	1.62834906921636e-20	5.61549044172406e-20
Imp4	5.22955105564382	4.85911294229166	5.06736407520249	5.04943912470299	5.05136679946024	2786.06752458434	1.62887724620521e-20	5.61578095086339e-20
Tef	6.6131936565932	6.18982711604626	6.51136577999753	6.7075773743239	6.50549098174022	2786.01441535326	1.62909919918033e-20	5.61578095086339e-20
Slc6a6	7.25671391704982	6.68606873222165	7.03006928930644	7.15281979669759	7.03141793381887	2785.83181880659	1.62986256582568e-20	5.6172643845079e-20
Sv2a	6.7921763883833	6.17730107197521	6.38381511654606	6.48457837866045	6.45946773889126	2785.19625226292	1.6325228084125e-20	5.62528339315499e-20
Osbpl8	6.19349330822921	6.76122565469814	6.50444863885983	6.3900119834147	6.46229489630047	2784.97466454143	1.63345145445912e-20	5.62733367695302e-20
Spcs3	6.92070916461282	7.46070469947737	7.27191642930295	7.12298599771141	7.19407907277614	2784.62241761872	1.63492891614241e-20	5.6312734385489e-20
Fn3krp	4.71066329028376	4.47561656242213	4.5217179941544	4.59748825486459	4.57637152543122	2784.53222029487	1.63530748397147e-20	5.63142738508509e-20
Fbxo10	5.52800825569425	5.28271679518648	5.35946730146834	5.49579940546533	5.4164979394536	2783.33697260236	1.64033351184091e-20	5.64758222988788e-20
Slitrk1	5.14090917921196	4.79698311634316	5.15761527290929	5.19660577640426	5.07302833621717	2782.53344727617	1.64372223946114e-20	5.65809449244717e-20
Golga2	6.77844218817426	6.50338501524762	6.42040331790624	6.56994042492314	6.56804273656281	2782.30816142114	1.64467377478735e-20	5.66021476419877e-20
Hikeshi	4.56833242953434	4.78065841237347	4.57289180418284	4.59901275682338	4.63022385072851	2781.68471081663	1.64731030482194e-20	5.66813196887632e-20
Snn	4.30235445404534	4.22367676832749	4.15294798353523	4.38901796402601	4.26699929248352	2780.01957247763	1.65437570705343e-20	5.69082461620456e-20
Sf3b6	5.48376428717204	5.65852476640308	5.62358218034831	5.37989308452126	5.53644107961117	2779.97150375655	1.65458018129289e-20	5.69082461620456e-20
Rxrb	4.56122932749911	4.45178973150784	4.46030366101984	4.60157287635221	4.51872389909475	2779.39198135782	1.6570476160459e-20	5.69814926398496e-20
Zbtb34	3.80849262342236	3.90690740504619	3.84893812559634	4.0796995912684	3.91100943633332	2778.97134811989	1.65884117451319e-20	5.7031541154737e-20
Clmn	5.70627059654979	5.57134160315514	5.72438595252581	5.82955369545551	5.70788796192156	2777.45814155924	1.66531173069235e-20	5.72423333229834e-20
Tacc2	4.98181148708019	4.88891717763071	5.10428211093467	5.2487664805597	5.05594431405132	2776.87810380305	1.66779962745115e-20	5.73161701634446e-20
Hmgcl	3.99636441270609	3.9696264528465	3.8664996387952	3.9413789744151	3.94346736969072	2775.08591787993	1.67551347334533e-20	5.75695370847743e-20
Thoc2	6.60144153782508	7.30480134006107	7.07256208602104	6.87600371695719	6.96370217021609	2774.61567187138	1.67754421393227e-20	5.76275728236162e-20
Cuedc2	4.77953477801699	4.42332835591732	4.38222576734764	4.47135749258788	4.51411159846746	2774.2324659742	1.67920114942316e-20	5.76727464616584e-20
Snrpd1	4.8794877384819	4.82146313161527	4.92130221661213	4.65735024811249	4.81990083370545	2772.62957960681	1.68615208218723e-20	5.78996888645196e-20
Vldlr	5.92727554100969	6.42785992040956	6.34191170521671	6.07986564245881	6.19422820227369	2771.33201619172	1.6918030026064e-20	5.80819076836193e-20
Slc35b1	5.73348819306278	5.799509485369	5.5244253114131	5.45810023960522	5.62888080736253	2771.15283428341	1.69258503898965e-20	5.80969309170501e-20
Erh	4.45267091249704	4.45584512062787	4.25763256591784	4.220213543473	4.34659053562894	2770.93495536716	1.69353652293743e-20	5.81177630363899e-20
Tmem30a	8.80289319074809	9.48139233196666	9.30355662141609	8.97337951300214	9.14030541428325	2770.7797986329	1.69421446881092e-20	5.81292014756588e-20
Fry	6.49579736076348	6.23031825254655	6.23879616310565	6.266817386952	6.30793229084192	2769.41198484778	1.70020443103449e-20	5.83228556808191e-20
Zmynd8	6.80293581962021	6.61426230041965	6.6364988794777	6.77332554901793	6.70675563713387	2767.57684045487	1.70827889160453e-20	5.85879220510242e-20
Gga2	6.03515338754765	5.85065085842937	5.71941961093866	5.89143039868076	5.87416356389911	2767.36366348855	1.70921968003035e-20	5.86082706710142e-20
Arnt2	5.32720995566956	4.93082397898302	5.06816556319891	5.20483785745064	5.13275933882553	2764.93426816422	1.71998285455116e-20	5.89653471701512e-20
Wfs1	5.32008617467783	5.06699910895619	5.03692834362349	5.18537943922647	5.152348266621	2764.33363975885	1.72265577020063e-20	5.90449804429466e-20
Trim24	4.70441427910987	4.74007628522367	4.61537668995358	4.74418786115647	4.7010137788609	2764.03144234304	1.72400239865764e-20	5.90791313656206e-20
Chka	5.31791018183986	5.6970657718452	5.69552788658183	5.58435640105185	5.57371506032968	2762.41298230219	1.73123490425095e-20	5.93149281535664e-20
Timm13	4.90070855471713	4.58536561667518	4.55839163538185	4.54163529945473	4.64652527655722	2762.12478479582	1.73252641295763e-20	5.93471222732662e-20
Sft2d3	3.82582090498125	4.14758881890899	4.17062430301253	4.03886052719202	4.0457236385237	2761.24787877074	1.73646287873022e-20	5.94698870569392e-20
Atg7	4.28815542867697	4.03158774216927	4.11501540620852	4.18737874476365	4.1555343304546	2759.79497509315	1.74300747819773e-20	5.96819064855078e-20
Golga7	4.92482641428986	5.19778029819812	5.14788994605633	5.06009930653888	5.0826489912708	2759.36809092651	1.74493571645439e-20	5.97358042001952e-20
Dnajc16	4.72689525065384	4.5231863259787	4.62907292975952	4.79580960222494	4.66874102715425	2756.03709236064	1.76006563714856e-20	6.02383924467212e-20
Carm1	4.98474207065592	4.75660432261938	4.83663759808389	4.79861503221531	4.84414975589362	2755.97895312258	1.760331039129e-20	6.02383924467212e-20
Svip	6.14425177457019	6.48762392696109	6.35655538127975	6.05566587364424	6.26102423911382	2755.82944324717	1.76101375183305e-20	6.024953134314e-20
Prkra	4.25446518342785	4.25111214647987	4.13889222885731	4.281351768221	4.23145533174651	2754.05115837172	1.76915718575731e-20	6.05158674754989e-20
Cxadr	5.26033328672191	5.48332007769409	5.5642345942763	5.39276025460783	5.42516205332504	2753.73785740415	1.77059635096478e-20	6.05528155955454e-20
Nebl	7.0206454345244	7.41623758433317	7.31398952229896	7.07736556924884	7.20705952760134	2751.36557714371	1.78153695555474e-20	6.09146236151265e-20
Bbs1	4.75231921452374	4.57289758857043	4.60371696155862	4.7497732173868	4.6696767455099	2751.25769180899	1.78203633532022e-20	6.09193491443985e-20
Gsn	6.80218025878135	6.42813060213024	6.59401927690845	6.70714332263917	6.63286836511481	2749.94046462003	1.78814640100581e-20	6.11158365668996e-20
Pfkm	6.51384633136133	5.94007543703145	6.12882565684723	6.20290892047662	6.19641408642916	2749.82461429817	1.78868492350065e-20	6.11218569786982e-20
Fam160a1	5.20022586457458	5.009746347916	5.14296014881033	5.01800568566522	5.09273451174153	2749.53656230538	1.79002471532628e-20	6.11552498954999e-20
Ndufab1	4.441895103798	4.78594891674942	4.65410816974997	4.6341316320349	4.62902095558307	2746.99875848328	1.80187814357608e-20	6.15477493878044e-20
Rps6ka5	6.0848121280332	6.52537205159331	6.40241654933346	6.24319418456509	6.31394872838127	2746.19337309752	1.80565857258986e-20	6.16643918685427e-20
Prpf40a	6.76556727261134	7.42958840837221	7.23249787537943	7.05888901962495	7.12163564399698	2745.41870386222	1.80930335315245e-20	6.17763555822316e-20
Apeh	4.94828771198933	4.73123805641452	4.59870077578552	4.77274666906449	4.76274330331347	2745.1993018769	1.81033715185234e-20	6.17991433723809e-20
Clpx	5.54367306269929	5.99622676743725	5.88319404621708	5.7846578139562	5.80193792257746	2743.98955867374	1.81604943636694e-20	6.1981598225822e-20
Zfyve27	5.34147629976586	5.0957769523034	5.2542514055866	5.24678705249619	5.23457292753801	2743.27009011111	1.81945643436971e-20	6.20853159589599e-20
Zbtb21	5.31132215488546	5.10445157114603	5.29659585855982	5.14496069176684	5.21433256908954	2742.70720864287	1.82212700351442e-20	6.21638676542834e-20
Clk1	5.94215938062031	6.15323600269625	6.23185130247487	6.0679565645149	6.09880081257658	2742.48728346443	1.82317164345716e-20	6.21869284331485e-20
Pappa2	6.76110209836204	7.40253938127133	7.00716256637323	7.17013470556791	7.08523468789363	2741.93908117472	1.82577856531862e-20	6.22632573013124e-20
Zbtb11	5.91670691184808	6.13786261405617	6.16421311110563	5.99411070946974	6.0532233366199	2739.64246675773	1.83674616738787e-20	6.26246161417652e-20
Mthfsd	4.21160836791941	4.21588533617594	4.0861558453532	4.02304268250031	4.13417305798722	2737.04612640407	1.84923565874877e-20	6.30262584383403e-20
Ctdsp2	6.09333844518906	5.91202759623814	5.92318158413709	6.1237388659474	6.01307162287792	2737.03830039454	1.84927345118483e-20	6.30262584383403e-20
B4gat1	4.81956338032479	4.5528661526888	4.44603590478476	4.70027702166258	4.62968561486523	2736.76468114262	1.8505953343572e-20	6.30585686961674e-20
Nup188	4.67292567789389	4.47021338994714	4.6330779842957	4.74152036943569	4.6294343553931	2736.21552735644	1.85325160454186e-20	6.31363256186782e-20
Atp2b2	5.89356139841226	5.79316307237313	5.69885244076029	5.81137082071098	5.79923693306416	2735.43774967072	1.85702117298688e-20	6.32519711727982e-20
