KEY,logFC_lo,FDR_lo,logFC_med,FDR_med,logFC_hi,FDR_hi,SYMBOL,pass_lo,pass_med,pass_hi,pass_any,mean_abs_logFC,dir_consistent,in_GO_focus,score
Got2,-0.47815879420252383,0.025436094683469156,-0.387196708810821,0.08961224461213894,-0.33621686668010664,0.16894358483269345,Got2,FALSE,FALSE,FALSE,FALSE,0.4005241232311505,FALSE,TRUE,2.1074572476279174
1810024B03Rik,-0.4967703867778049,0.33205408758465427,-0.3673588305846328,0.486841939442613,-0.33285824797620656,0.6393703183015889,1810024B03Rik,FALSE,FALSE,FALSE,FALSE,0.39899582177954807,FALSE,TRUE,2.107042156477867
Ndufv3,-0.40941819495130893,0.1058786796465411,-0.42703277546471163,0.1351840751780895,-0.3547347157781564,0.2999186804022603,Ndufv3,FALSE,FALSE,FALSE,FALSE,0.397061895398059,FALSE,TRUE,2.1065168964089436
Uqcrb,-0.4229146442475713,0.02267502346366466,-0.3336410195027497,0.08617844322144001,-0.43111814608897614,0.06974158814333246,Uqcrb,FALSE,FALSE,FALSE,FALSE,0.39589126994643237,FALSE,TRUE,2.106198951107979
Pecr,-0.3715317452817217,0.13476143391332396,-0.5123349945458191,0.09614041429080027,-0.30021217968752856,0.3601629382038777,Pecr,FALSE,FALSE,FALSE,FALSE,0.3946929731716898,FALSE,TRUE,2.105873490194618
Alox12e,-0.9252813704414242,0.034104850893256024,-0.10683258998583867,0.7844040255734046,-0.14771113772499067,0.7767307605850489,Alox12e,FALSE,FALSE,FALSE,FALSE,0.39327503271741787,FALSE,TRUE,2.105488373414647
Cox4i1,-0.4434016460594652,0.024707752631405868,-0.37394649200008345,0.08564032668480065,-0.3616863484119417,0.11984009210237431,Cox4i1,FALSE,FALSE,FALSE,FALSE,0.3930114954904968,FALSE,TRUE,2.105416795932018
Pnpo,-0.5014305225101339,0.021771937110656635,-0.297223649484609,0.12436041295451784,-0.3780376185781682,0.11342274817541893,Pnpo,FALSE,FALSE,FALSE,FALSE,0.392230596857637,FALSE,TRUE,2.1052047015763877
Abt1,-0.469303999075636,0.03862355530832905,-0.2908272894206556,0.17193396690109067,-0.4163330590013956,0.13232280919841627,Abt1,FALSE,FALSE,FALSE,FALSE,0.3921547824992291,FALSE,TRUE,2.105184110174614
Ruvbl2,-0.6563053689764384,0.014240033572168277,-0.3584392841486217,0.08594908587881309,-0.16075692862997304,0.4568840231105767,Ruvbl2,FALSE,FALSE,FALSE,FALSE,0.3918338605850111,FALSE,TRUE,2.105096946842858
